psgc10,name,province,year,births,deaths,flag,source
1400101000,Bangued ,Abra,2017,739.0,333.0,,vital_events_2017.xlsx
1400101000,Bangued ,Abra,2018,,331.0,,deaths_2018_stat_tables.xlsx
1400101000,Bangued ,Abra,2019,705.0,364.0,preliminary,vitalstats_2019_stat_tables.xlsx
1400101000,Bangued ,Abra,2020,619.0,344.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
1400101000,Bangued ,Abra,2021,502.0,460.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
1400101000,Bangued ,Abra,2022,573.0,343.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
1400101000,Bangued ,Abra,2023,533.0,384.0,,openstat births_muni_2023.csv;openstat deaths_muni_2023.csv
1400101000,Bangued ,Abra,2024,552.0,393.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
1400102000,Boliney,Abra,2017,49.0,12.0,,vital_events_2017.xlsx
1400102000,Boliney,Abra,2018,,7.0,,deaths_2018_stat_tables.xlsx
1400102000,Boliney,Abra,2019,51.0,18.0,preliminary,vitalstats_2019_stat_tables.xlsx
1400102000,Boliney,Abra,2020,44.0,22.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
1400102000,Boliney,Abra,2021,33.0,30.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
1400102000,Boliney,Abra,2022,51.0,25.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
1400102000,Boliney,Abra,2023,40.0,14.0,,openstat births_muni_2023.csv;openstat deaths_muni_2023.csv
1400102000,Boliney,Abra,2024,50.0,19.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
1400103000,Bucay,Abra,2017,210.0,100.0,,vital_events_2017.xlsx
1400103000,Bucay,Abra,2018,,126.0,,deaths_2018_stat_tables.xlsx
1400103000,Bucay,Abra,2019,226.0,135.0,preliminary,vitalstats_2019_stat_tables.xlsx
1400103000,Bucay,Abra,2020,212.0,136.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
1400103000,Bucay,Abra,2021,176.0,176.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
1400103000,Bucay,Abra,2022,180.0,120.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
1400103000,Bucay,Abra,2023,229.0,148.0,,openstat births_muni_2023.csv;openstat deaths_muni_2023.csv
1400103000,Bucay,Abra,2024,184.0,132.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
1400104000,Bucloc,Abra,2017,26.0,19.0,,vital_events_2017.xlsx
1400104000,Bucloc,Abra,2018,,18.0,,deaths_2018_stat_tables.xlsx
1400104000,Bucloc,Abra,2019,25.0,22.0,preliminary,vitalstats_2019_stat_tables.xlsx
1400104000,Bucloc,Abra,2020,16.0,24.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
1400104000,Bucloc,Abra,2021,29.0,20.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
1400104000,Bucloc,Abra,2022,24.0,21.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
1400104000,Bucloc,Abra,2023,22.0,13.0,,openstat births_muni_2023.csv;openstat deaths_muni_2023.csv
1400104000,Bucloc,Abra,2024,23.0,20.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
1400105000,Daguioman,Abra,2017,18.0,12.0,,vital_events_2017.xlsx
1400105000,Daguioman,Abra,2018,,13.0,,deaths_2018_stat_tables.xlsx
1400105000,Daguioman,Abra,2019,22.0,14.0,preliminary,vitalstats_2019_stat_tables.xlsx
1400105000,Daguioman,Abra,2020,16.0,10.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
1400105000,Daguioman,Abra,2021,11.0,17.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
1400105000,Daguioman,Abra,2022,13.0,15.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
1400105000,Daguioman,Abra,2023,17.0,13.0,,openstat births_muni_2023.csv;openstat deaths_muni_2023.csv
1400105000,Daguioman,Abra,2024,17.0,16.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
1400106000,Danglas,Abra,2017,67.0,41.0,,vital_events_2017.xlsx
1400106000,Danglas,Abra,2018,,32.0,,deaths_2018_stat_tables.xlsx
1400106000,Danglas,Abra,2019,47.0,29.0,preliminary,vitalstats_2019_stat_tables.xlsx
1400106000,Danglas,Abra,2020,50.0,33.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
1400106000,Danglas,Abra,2021,42.0,39.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
1400106000,Danglas,Abra,2022,34.0,35.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
1400106000,Danglas,Abra,2023,56.0,26.0,,openstat births_muni_2023.csv;openstat deaths_muni_2023.csv
1400106000,Danglas,Abra,2024,54.0,35.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
1400107000,Dolores,Abra,2017,182.0,78.0,,vital_events_2017.xlsx
1400107000,Dolores,Abra,2018,,89.0,,deaths_2018_stat_tables.xlsx
1400107000,Dolores,Abra,2019,179.0,94.0,preliminary,vitalstats_2019_stat_tables.xlsx
1400107000,Dolores,Abra,2020,147.0,95.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
1400107000,Dolores,Abra,2021,120.0,118.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
1400107000,Dolores,Abra,2022,132.0,102.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
1400107000,Dolores,Abra,2023,155.0,100.0,,openstat births_muni_2023.csv;openstat deaths_muni_2023.csv
1400107000,Dolores,Abra,2024,133.0,103.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
1400108000,La Paz,Abra,2017,181.0,105.0,,vital_events_2017.xlsx
1400108000,La Paz,Abra,2018,,110.0,,deaths_2018_stat_tables.xlsx
1400108000,La Paz,Abra,2019,217.0,139.0,preliminary,vitalstats_2019_stat_tables.xlsx
1400108000,La Paz,Abra,2020,190.0,105.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
1400108000,La Paz,Abra,2021,152.0,131.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
1400108000,La Paz,Abra,2022,164.0,128.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
1400108000,La Paz,Abra,2023,219.0,112.0,,openstat births_muni_2023.csv;openstat deaths_muni_2023.csv
1400108000,La Paz,Abra,2024,154.0,155.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
1400109000,Lacub,Abra,2017,40.0,18.0,,vital_events_2017.xlsx
1400109000,Lacub,Abra,2018,,13.0,,deaths_2018_stat_tables.xlsx
1400109000,Lacub,Abra,2019,58.0,19.0,preliminary,vitalstats_2019_stat_tables.xlsx
1400109000,Lacub,Abra,2020,43.0,11.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
1400109000,Lacub,Abra,2021,41.0,21.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
1400109000,Lacub,Abra,2022,54.0,15.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
1400109000,Lacub,Abra,2023,27.0,10.0,,openstat births_muni_2023.csv;openstat deaths_muni_2023.csv
1400109000,Lacub,Abra,2024,48.0,13.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
1400110000,Lagangilang,Abra,2017,240.0,86.0,,vital_events_2017.xlsx
1400110000,Lagangilang,Abra,2018,,111.0,,deaths_2018_stat_tables.xlsx
1400110000,Lagangilang,Abra,2019,221.0,85.0,preliminary,vitalstats_2019_stat_tables.xlsx
1400110000,Lagangilang,Abra,2020,155.0,103.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
1400110000,Lagangilang,Abra,2021,141.0,140.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
1400110000,Lagangilang,Abra,2022,162.0,113.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
1400110000,Lagangilang,Abra,2023,181.0,124.0,,openstat births_muni_2023.csv;openstat deaths_muni_2023.csv
1400110000,Lagangilang,Abra,2024,136.0,111.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
1400111000,Lagayan,Abra,2017,38.0,29.0,,vital_events_2017.xlsx
1400111000,Lagayan,Abra,2018,,21.0,,deaths_2018_stat_tables.xlsx
1400111000,Lagayan,Abra,2019,62.0,28.0,preliminary,vitalstats_2019_stat_tables.xlsx
1400111000,Lagayan,Abra,2020,48.0,29.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
1400111000,Lagayan,Abra,2021,39.0,53.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
1400111000,Lagayan,Abra,2022,63.0,38.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
1400111000,Lagayan,Abra,2023,52.0,47.0,,openstat births_muni_2023.csv;openstat deaths_muni_2023.csv
1400111000,Lagayan,Abra,2024,60.0,42.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
1400112000,Langiden,Abra,2017,43.0,23.0,,vital_events_2017.xlsx
1400112000,Langiden,Abra,2018,,29.0,,deaths_2018_stat_tables.xlsx
1400112000,Langiden,Abra,2019,54.0,24.0,preliminary,vitalstats_2019_stat_tables.xlsx
1400112000,Langiden,Abra,2020,38.0,17.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
1400112000,Langiden,Abra,2021,31.0,26.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
1400112000,Langiden,Abra,2022,39.0,24.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
1400112000,Langiden,Abra,2023,34.0,12.0,,openstat births_muni_2023.csv;openstat deaths_muni_2023.csv
1400112000,Langiden,Abra,2024,50.0,22.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
1400113000,Licuan-Baay,Abra,2017,36.0,23.0,,vital_events_2017.xlsx
1400113000,Licuan-Baay,Abra,2018,,30.0,,deaths_2018_stat_tables.xlsx
1400113000,Licuan-Baay,Abra,2019,52.0,32.0,preliminary,vitalstats_2019_stat_tables.xlsx
1400113000,Licuan-Baay,Abra,2020,49.0,22.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
1400113000,Licuan-Baay,Abra,2021,38.0,45.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
1400113000,Licuan-Baay,Abra,2022,48.0,27.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
1400113000,Licuan-Baay,Abra,2023,54.0,21.0,,openstat births_muni_2023.csv;openstat deaths_muni_2023.csv
1400113000,Licuan-Baay,Abra,2024,45.0,32.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
1400114000,Luba,Abra,2017,80.0,46.0,,vital_events_2017.xlsx
1400114000,Luba,Abra,2018,,41.0,,deaths_2018_stat_tables.xlsx
1400114000,Luba,Abra,2019,88.0,51.0,preliminary,vitalstats_2019_stat_tables.xlsx
1400114000,Luba,Abra,2020,69.0,43.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
1400114000,Luba,Abra,2021,62.0,66.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
1400114000,Luba,Abra,2022,55.0,54.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
1400114000,Luba,Abra,2023,75.0,52.0,,openstat births_muni_2023.csv;openstat deaths_muni_2023.csv
1400114000,Luba,Abra,2024,53.0,60.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
1400115000,Malibcong,Abra,2017,36.0,16.0,,vital_events_2017.xlsx
1400115000,Malibcong,Abra,2018,,22.0,,deaths_2018_stat_tables.xlsx
1400115000,Malibcong,Abra,2019,51.0,27.0,preliminary,vitalstats_2019_stat_tables.xlsx
1400115000,Malibcong,Abra,2020,32.0,26.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
1400115000,Malibcong,Abra,2021,27.0,28.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
1400115000,Malibcong,Abra,2022,38.0,23.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
1400115000,Malibcong,Abra,2023,30.0,29.0,,openstat births_muni_2023.csv;openstat deaths_muni_2023.csv
1400115000,Malibcong,Abra,2024,43.0,24.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
1400116000,Manabo,Abra,2017,132.0,84.0,,vital_events_2017.xlsx
1400116000,Manabo,Abra,2018,,64.0,,deaths_2018_stat_tables.xlsx
1400116000,Manabo,Abra,2019,143.0,91.0,preliminary,vitalstats_2019_stat_tables.xlsx
1400116000,Manabo,Abra,2020,124.0,79.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
1400116000,Manabo,Abra,2021,104.0,112.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
1400116000,Manabo,Abra,2022,128.0,100.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
