user_country,friend_country,user_region,friend_region,scaled_sci
PH,PH,PHL.75_1,PHL.9_1,6599
PH,PH,PHL.60_1,PHL.23_1,6777
PH,PH,PHL.23_1,PHL.60_1,6777
PH,PH,PHL.60_1,PHL.44_1,3821
PH,PH,PHL.44_1,PHL.60_1,3821
PH,PH,PHL.58_1,PHL.41_1,5585
PH,PH,PHL.41_1,PHL.58_1,5585
PH,PH,PHL.77_1,PHL.14_1,8173
PH,PH,PHL.14_1,PHL.77_1,8173
PH,PH,PHL.34_1,PHL.33_1,10928
PH,PH,PHL.33_1,PHL.34_1,10928
PH,PH,PHL.64_1,PHL.61_1,11098
PH,PH,PHL.61_1,PHL.64_1,11098
PH,PH,PHL.56_1,PHL.20_1,5263
PH,PH,PHL.20_1,PHL.56_1,5263
PH,PH,PHL.29_1,PHL.27_1,118513
PH,PH,PHL.27_1,PHL.29_1,118513
PH,PH,PHL.63_1,PHL.63_1,8664385
PH,PH,PHL.78_1,PHL.52_1,5998
PH,PH,PHL.52_1,PHL.78_1,5998
PH,PH,PHL.9_1,PHL.42_1,64602
PH,PH,PHL.42_1,PHL.9_1,64602
PH,PH,PHL.5_1,PHL.14_1,7458
PH,PH,PHL.14_1,PHL.5_1,7458
PH,PH,PHL.8_1,PHL.31_1,6862
PH,PH,PHL.31_1,PHL.8_1,6862
PH,PH,PHL.8_1,PHL.42_1,4579
PH,PH,PHL.42_1,PHL.8_1,4579
PH,PH,PHL.58_1,PHL.38_1,6074
PH,PH,PHL.38_1,PHL.58_1,6074
PH,PH,PHL.56_1,PHL.30_1,5559
PH,PH,PHL.30_1,PHL.56_1,5559
PH,PH,PHL.58_1,PHL.30_1,7795
PH,PH,PHL.30_1,PHL.58_1,7795
PH,PH,PHL.60_1,PHL.58_1,6657
PH,PH,PHL.58_1,PHL.60_1,6657
PH,PH,PHL.69_1,PHL.40_1,21003
PH,PH,PHL.40_1,PHL.69_1,21003
PH,PH,PHL.17_1,PHL.17_1,353312
PH,PH,PHL.5_1,PHL.23_1,42674
PH,PH,PHL.23_1,PHL.5_1,42674
PH,PH,PHL.34_1,PHL.13_1,27876
PH,PH,PHL.13_1,PHL.34_1,27876
PH,PH,PHL.31_1,PHL.31_1,4256533
PH,PH,PHL.72_1,PHL.36_1,12324
PH,PH,PHL.36_1,PHL.72_1,12324
PH,PH,PHL.51_1,PHL.49_1,8228
PH,PH,PHL.49_1,PHL.51_1,8228
PH,PH,PHL.74_1,PHL.49_1,25904
PH,PH,PHL.49_1,PHL.74_1,25904
PH,PH,PHL.77_1,PHL.64_1,3159
PH,PH,PHL.64_1,PHL.77_1,3159
PH,PH,PHL.75_1,PHL.22_1,7749
PH,PH,PHL.22_1,PHL.75_1,7749
PH,PH,PHL.67_1,PHL.30_1,15574
PH,PH,PHL.30_1,PHL.67_1,15574
PH,PH,PHL.58_1,PHL.35_1,6333
PH,PH,PHL.35_1,PHL.58_1,6333
PH,PH,PHL.56_1,PHL.10_1,6967
PH,PH,PHL.10_1,PHL.56_1,6967
PH,PH,PHL.46_1,PHL.45_1,10392
PH,PH,PHL.45_1,PHL.46_1,10392
PH,PH,PHL.81_1,PHL.34_1,4611
PH,PH,PHL.34_1,PHL.81_1,4611
PH,PH,PHL.69_1,PHL.12_1,13010
PH,PH,PHL.12_1,PHL.69_1,13010
PH,PH,PHL.61_1,PHL.39_1,49407
PH,PH,PHL.39_1,PHL.61_1,49407
PH,PH,PHL.37_1,PHL.29_1,4461
PH,PH,PHL.29_1,PHL.37_1,4461
PH,PH,PHL.45_1,PHL.14_1,8574
PH,PH,PHL.14_1,PHL.45_1,8574
PH,PH,PHL.57_1,PHL.11_1,18829
PH,PH,PHL.11_1,PHL.57_1,18829
PH,PH,PHL.38_1,PHL.11_1,31209
PH,PH,PHL.11_1,PHL.38_1,31209
PH,PH,PHL.76_1,PHL.40_1,8103
PH,PH,PHL.40_1,PHL.76_1,8103
PH,PH,PHL.4_1,PHL.43_1,7834
PH,PH,PHL.43_1,PHL.4_1,7834
PH,PH,PHL.52_1,PHL.43_1,12715
PH,PH,PHL.43_1,PHL.52_1,12715
PH,PH,PHL.58_1,PHL.43_1,6752
PH,PH,PHL.43_1,PHL.58_1,6752
PH,PH,PHL.71_1,PHL.14_1,30543
PH,PH,PHL.14_1,PHL.71_1,30543
PH,PH,PHL.77_1,PHL.66_1,7558
PH,PH,PHL.66_1,PHL.77_1,7558
PH,PH,PHL.67_1,PHL.28_1,78092
PH,PH,PHL.28_1,PHL.67_1,78092
PH,PH,PHL.81_1,PHL.18_1,5815
PH,PH,PHL.18_1,PHL.81_1,5815
PH,PH,PHL.1_1,PHL.18_1,23845
PH,PH,PHL.18_1,PHL.1_1,23845
PH,PH,PHL.79_1,PHL.16_1,21735
PH,PH,PHL.16_1,PHL.79_1,21735
PH,PH,PHL.6_1,PHL.46_1,10422
PH,PH,PHL.46_1,PHL.6_1,10422
PH,PH,PHL.59_1,PHL.1_1,6734
PH,PH,PHL.1_1,PHL.59_1,6734
PH,PH,PHL.71_1,PHL.48_1,11985
PH,PH,PHL.48_1,PHL.71_1,11985
PH,PH,PHL.58_1,PHL.15_1,6034
PH,PH,PHL.15_1,PHL.58_1,6034
PH,PH,PHL.81_1,PHL.64_1,8649
PH,PH,PHL.64_1,PHL.81_1,8649
PH,PH,PHL.54_1,PHL.22_1,7641
PH,PH,PHL.22_1,PHL.54_1,7641
PH,PH,PHL.5_1,PHL.38_1,4508
PH,PH,PHL.38_1,PHL.5_1,4508
PH,PH,PHL.62_1,PHL.50_1,5135
PH,PH,PHL.50_1,PHL.62_1,5135
PH,PH,PHL.69_1,PHL.15_1,6140
PH,PH,PHL.15_1,PHL.69_1,6140
PH,PH,PHL.49_1,PHL.12_1,5155
PH,PH,PHL.12_1,PHL.49_1,5155
PH,PH,PHL.49_1,PHL.39_1,4119
PH,PH,PHL.39_1,PHL.49_1,4119
PH,PH,PHL.49_1,PHL.35_1,3906
PH,PH,PHL.35_1,PHL.49_1,3906
PH,PH,PHL.80_1,PHL.24_1,8479
PH,PH,PHL.24_1,PHL.80_1,8479
PH,PH,PHL.80_1,PHL.53_1,17737
PH,PH,PHL.53_1,PHL.80_1,17737
PH,PH,PHL.68_1,PHL.57_1,6682
PH,PH,PHL.57_1,PHL.68_1,6682
PH,PH,PHL.8_1,PHL.57_1,10411
PH,PH,PHL.57_1,PHL.8_1,10411
PH,PH,PHL.65_1,PHL.2_1,7231
PH,PH,PHL.2_1,PHL.65_1,7231
PH,PH,PHL.81_1,PHL.28_1,15006
PH,PH,PHL.28_1,PHL.81_1,15006
PH,PH,PHL.56_1,PHL.50_1,130798
PH,PH,PHL.50_1,PHL.56_1,130798
PH,PH,PHL.75_1,PHL.34_1,4444
PH,PH,PHL.34_1,PHL.75_1,4444
PH,PH,PHL.9_1,PHL.14_1,8191
PH,PH,PHL.14_1,PHL.9_1,8191
PH,PH,PHL.49_1,PHL.33_1,3841
PH,PH,PHL.33_1,PHL.49_1,3841
PH,PH,PHL.73_1,PHL.52_1,8808
PH,PH,PHL.52_1,PHL.73_1,8808
PH,PH,PHL.58_1,PHL.52_1,7457
PH,PH,PHL.52_1,PHL.58_1,7457
PH,PH,PHL.9_1,PHL.62_1,3954
PH,PH,PHL.62_1,PHL.9_1,3954
PH,PH,PHL.76_1,PHL.45_1,6159
PH,PH,PHL.45_1,PHL.76_1,6159
PH,PH,PHL.59_1,PHL.3_1,10409
PH,PH,PHL.3_1,PHL.59_1,10409
PH,PH,PHL.61_1,PHL.17_1,10932
PH,PH,PHL.17_1,PHL.61_1,10932
PH,PH,PHL.64_1,PHL.38_1,6703
PH,PH,PHL.38_1,PHL.64_1,6703
PH,PH,PHL.41_1,PHL.38_1,5180
PH,PH,PHL.38_1,PHL.41_1,5180
PH,PH,PHL.78_1,PHL.30_1,6784
PH,PH,PHL.30_1,PHL.78_1,6784
PH,PH,PHL.63_1,PHL.30_1,5549
PH,PH,PHL.30_1,PHL.63_1,5549
PH,PH,PHL.67_1,PHL.54_1,8724
PH,PH,PHL.54_1,PHL.67_1,8724
PH,PH,PHL.9_1,PHL.54_1,9330
PH,PH,PHL.54_1,PHL.9_1,9330
PH,PH,PHL.71_1,PHL.3_1,20658
PH,PH,PHL.3_1,PHL.71_1,20658
PH,PH,PHL.72_1,PHL.3_1,19384
PH,PH,PHL.3_1,PHL.72_1,19384
PH,PH,PHL.31_1,PHL.20_1,7405
PH,PH,PHL.20_1,PHL.31_1,7405
PH,PH,PHL.6_1,PHL.47_1,17992
PH,PH,PHL.47_1,PHL.6_1,17992
PH,PH,PHL.47_1,PHL.46_1,24518
PH,PH,PHL.46_1,PHL.47_1,24518
PH,PH,PHL.55_1,PHL.47_1,14488
PH,PH,PHL.47_1,PHL.55_1,14488
PH,PH,PHL.67_1,PHL.47_1,6670
PH,PH,PHL.47_1,PHL.67_1,6670
PH,PH,PHL.54_1,PHL.44_1,7314
PH,PH,PHL.44_1,PHL.54_1,7314
PH,PH,PHL.70_1,PHL.58_1,5870
PH,PH,PHL.58_1,PHL.70_1,5870
PH,PH,PHL.62_1,PHL.38_1,4354
PH,PH,PHL.38_1,PHL.62_1,4354
PH,PH,PHL.53_1,PHL.24_1,6722
PH,PH,PHL.24_1,PHL.53_1,6722
PH,PH,PHL.81_1,PHL.22_1,9846
PH,PH,PHL.22_1,PHL.81_1,9846
PH,PH,PHL.69_1,PHL.37_1,5247
PH,PH,PHL.37_1,PHL.69_1,5247
PH,PH,PHL.59_1,PHL.32_1,16533
PH,PH,PHL.32_1,PHL.59_1,16533
PH,PH,PHL.48_1,PHL.34_1,3779
PH,PH,PHL.34_1,PHL.48_1,3779
PH,PH,PHL.68_1,PHL.50_1,5585
PH,PH,PHL.50_1,PHL.68_1,5585
PH,PH,PHL.58_1,PHL.13_1,6619
PH,PH,PHL.13_1,PHL.58_1,6619
PH,PH,PHL.72_1,PHL.6_1,11707
PH,PH,PHL.6_1,PHL.72_1,11707
PH,PH,PHL.78_1,PHL.18_1,7981
PH,PH,PHL.18_1,PHL.78_1,7981
PH,PH,PHL.55_1,PHL.16_1,4763
PH,PH,PHL.16_1,PHL.55_1,4763
PH,PH,PHL.68_1,PHL.31_1,7134
PH,PH,PHL.31_1,PHL.68_1,7134
PH,PH,PHL.78_1,PHL.14_1,8758
PH,PH,PHL.14_1,PHL.78_1,8758
PH,PH,PHL.63_1,PHL.36_1,4009
PH,PH,PHL.36_1,PHL.63_1,4009
PH,PH,PHL.37_1,PHL.1_1,16712
PH,PH,PHL.1_1,PHL.37_1,16712
PH,PH,PHL.34_1,PHL.1_1,86208
PH,PH,PHL.1_1,PHL.34_1,86208
PH,PH,PHL.9_1,PHL.67_1,14621
PH,PH,PHL.67_1,PHL.9_1,14621
PH,PH,PHL.9_1,PHL.21_1,6164
PH,PH,PHL.21_1,PHL.9_1,6164
PH,PH,PHL.47_1,PHL.31_1,20287
PH,PH,PHL.31_1,PHL.47_1,20287
PH,PH,PHL.45_1,PHL.36_1,5478
PH,PH,PHL.36_1,PHL.45_1,5478
PH,PH,PHL.73_1,PHL.36_1,4695
PH,PH,PHL.36_1,PHL.73_1,4695
PH,PH,PHL.44_1,PHL.38_1,5852
PH,PH,PHL.38_1,PHL.44_1,5852
PH,PH,PHL.5_1,PHL.41_1,5539
PH,PH,PHL.41_1,PHL.5_1,5539
PH,PH,PHL.7_1,PHL.1_1,99339
PH,PH,PHL.1_1,PHL.7_1,99339
PH,PH,PHL.43_1,PHL.20_1,7147
PH,PH,PHL.20_1,PHL.43_1,7147
PH,PH,PHL.7_1,PHL.65_1,7473
PH,PH,PHL.65_1,PHL.7_1,7473
PH,PH,PHL.80_1,PHL.76_1,4929
PH,PH,PHL.76_1,PHL.80_1,4929
PH,PH,PHL.64_1,PHL.35_1,8353
PH,PH,PHL.35_1,PHL.64_1,8353
PH,PH,PHL.71_1,PHL.30_1,53590
PH,PH,PHL.30_1,PHL.71_1,53590
PH,PH,PHL.62_1,PHL.61_1,6187
PH,PH,PHL.61_1,PHL.62_1,6187
PH,PH,PHL.8_1,PHL.1_1,11380
PH,PH,PHL.1_1,PHL.8_1,11380
PH,PH,PHL.26_1,PHL.20_1,6567
PH,PH,PHL.20_1,PHL.26_1,6567
PH,PH,PHL.78_1,PHL.21_1,4971
PH,PH,PHL.21_1,PHL.78_1,4971
PH,PH,PHL.71_1,PHL.11_1,5423
PH,PH,PHL.11_1,PHL.71_1,5423
PH,PH,PHL.49_1,PHL.45_1,4944
PH,PH,PHL.45_1,PHL.49_1,4944
PH,PH,PHL.52_1,PHL.45_1,6467
PH,PH,PHL.45_1,PHL.52_1,6467
PH,PH,PHL.76_1,PHL.25_1,3849
PH,PH,PHL.25_1,PHL.76_1,3849
PH,PH,PHL.44_1,PHL.31_1,6044
PH,PH,PHL.31_1,PHL.44_1,6044
PH,PH,PHL.71_1,PHL.36_1,6595
PH,PH,PHL.36_1,PHL.71_1,6595
PH,PH,PHL.43_1,PHL.29_1,9755
PH,PH,PHL.29_1,PHL.43_1,9755
PH,PH,PHL.72_1,PHL.53_1,106513
PH,PH,PHL.53_1,PHL.72_1,106513
PH,PH,PHL.79_1,PHL.59_1,12040
PH,PH,PHL.59_1,PHL.79_1,12040
PH,PH,PHL.77_1,PHL.73_1,1248329
PH,PH,PHL.73_1,PHL.77_1,1248329
PH,PH,PHL.51_1,PHL.21_1,7184
PH,PH,PHL.21_1,PHL.51_1,7184
PH,PH,PHL.77_1,PHL.17_1,2878
PH,PH,PHL.17_1,PHL.77_1,2878
PH,PH,PHL.74_1,PHL.35_1,4473
PH,PH,PHL.35_1,PHL.74_1,4473
PH,PH,PHL.32_1,PHL.22_1,58868
PH,PH,PHL.22_1,PHL.32_1,58868
PH,PH,PHL.57_1,PHL.37_1,7023
PH,PH,PHL.37_1,PHL.57_1,7023
PH,PH,PHL.4_1,PHL.19_1,6971
PH,PH,PHL.19_1,PHL.4_1,6971
PH,PH,PHL.6_1,PHL.51_1,21860
PH,PH,PHL.51_1,PHL.6_1,21860
PH,PH,PHL.26_1,PHL.11_1,3759
PH,PH,PHL.11_1,PHL.26_1,3759
PH,PH,PHL.26_1,PHL.14_1,9989
PH,PH,PHL.14_1,PHL.26_1,9989
PH,PH,PHL.78_1,PHL.33_1,6637
PH,PH,PHL.33_1,PHL.78_1,6637
PH,PH,PHL.56_1,PHL.54_1,5121
PH,PH,PHL.54_1,PHL.56_1,5121
PH,PH,PHL.6_1,PHL.67_1,9228
PH,PH,PHL.67_1,PHL.6_1,9228
PH,PH,PHL.22_1,PHL.21_1,6638
PH,PH,PHL.21_1,PHL.22_1,6638
PH,PH,PHL.59_1,PHL.47_1,10687
PH,PH,PHL.47_1,PHL.59_1,10687
PH,PH,PHL.69_1,PHL.27_1,5523
PH,PH,PHL.27_1,PHL.69_1,5523
PH,PH,PHL.80_1,PHL.69_1,6134
PH,PH,PHL.69_1,PHL.80_1,6134
PH,PH,PHL.41_1,PHL.31_1,6514
PH,PH,PHL.31_1,PHL.41_1,6514
PH,PH,PHL.5_1,PHL.36_1,5645
PH,PH,PHL.36_1,PHL.5_1,5645
PH,PH,PHL.5_1,PHL.57_1,8560
PH,PH,PHL.57_1,PHL.5_1,8560
PH,PH,PHL.29_1,PHL.20_1,6439
PH,PH,PHL.20_1,PHL.29_1,6439
PH,PH,PHL.80_1,PHL.73_1,248215
PH,PH,PHL.73_1,PHL.80_1,248215
PH,PH,PHL.61_1,PHL.25_1,3863
PH,PH,PHL.25_1,PHL.61_1,3863
PH,PH,PHL.45_1,PHL.25_1,4432
PH,PH,PHL.25_1,PHL.45_1,4432
PH,PH,PHL.40_1,PHL.13_1,7523
PH,PH,PHL.13_1,PHL.40_1,7523
PH,PH,PHL.70_1,PHL.35_1,4314
PH,PH,PHL.35_1,PHL.70_1,4314
PH,PH,PHL.50_1,PHL.10_1,6435
PH,PH,PHL.10_1,PHL.50_1,6435
PH,PH,PHL.46_1,PHL.33_1,5142
PH,PH,PHL.33_1,PHL.46_1,5142
PH,PH,PHL.76_1,PHL.52_1,5526
PH,PH,PHL.52_1,PHL.76_1,5526
PH,PH,PHL.78_1,PHL.62_1,7326
PH,PH,PHL.62_1,PHL.78_1,7326
PH,PH,PHL.15_1,PHL.15_1,1955460
PH,PH,PHL.33_1,PHL.15_1,3455
PH,PH,PHL.15_1,PHL.33_1,3455
PH,PH,PHL.80_1,PHL.68_1,27133
PH,PH,PHL.68_1,PHL.80_1,27133
PH,PH,PHL.25_1,PHL.10_1,4424
PH,PH,PHL.10_1,PHL.25_1,4424
PH,PH,PHL.37_1,PHL.19_1,5351
PH,PH,PHL.19_1,PHL.37_1,5351
PH,PH,PHL.64_1,PHL.39_1,8991
PH,PH,PHL.39_1,PHL.64_1,8991
PH,PH,PHL.39_1,PHL.18_1,13497
PH,PH,PHL.18_1,PHL.39_1,13497
PH,PH,PHL.72_1,PHL.51_1,9259
PH,PH,PHL.51_1,PHL.72_1,9259
PH,PH,PHL.63_1,PHL.32_1,4224
PH,PH,PHL.32_1,PHL.63_1,4224
PH,PH,PHL.23_1,PHL.23_1,7443649
PH,PH,PHL.55_1,PHL.3_1,5413
PH,PH,PHL.3_1,PHL.55_1,5413
PH,PH,PHL.18_1,PHL.16_1,4985
PH,PH,PHL.16_1,PHL.18_1,4985
PH,PH,PHL.58_1,PHL.49_1,5609
PH,PH,PHL.49_1,PHL.58_1,5609
PH,PH,PHL.35_1,PHL.19_1,4871
PH,PH,PHL.19_1,PHL.35_1,4871
PH,PH,PHL.60_1,PHL.34_1,6972
PH,PH,PHL.34_1,PHL.60_1,6972
PH,PH,PHL.41_1,PHL.12_1,5745
PH,PH,PHL.12_1,PHL.41_1,5745
PH,PH,PHL.46_1,PHL.41_1,8826
PH,PH,PHL.41_1,PHL.46_1,8826
PH,PH,PHL.35_1,PHL.10_1,7370
PH,PH,PHL.10_1,PHL.35_1,7370
PH,PH,PHL.32_1,PHL.10_1,4936
PH,PH,PHL.10_1,PHL.32_1,4936
PH,PH,PHL.74_1,PHL.4_1,8486
PH,PH,PHL.4_1,PHL.74_1,8486
PH,PH,PHL.1_1,PHL.15_1,4435
PH,PH,PHL.15_1,PHL.1_1,4435
PH,PH,PHL.69_1,PHL.18_1,5427
PH,PH,PHL.18_1,PHL.69_1,5427
PH,PH,PHL.66_1,PHL.59_1,9414
PH,PH,PHL.59_1,PHL.66_1,9414
PH,PH,PHL.30_1,PHL.10_1,6175
PH,PH,PHL.10_1,PHL.30_1,6175
PH,PH,PHL.79_1,PHL.2_1,15262
PH,PH,PHL.2_1,PHL.79_1,15262
PH,PH,PHL.47_1,PHL.39_1,12085
PH,PH,PHL.39_1,PHL.47_1,12085
PH,PH,PHL.74_1,PHL.57_1,7537
PH,PH,PHL.57_1,PHL.74_1,7537
PH,PH,PHL.64_1,PHL.41_1,7904
PH,PH,PHL.41_1,PHL.64_1,7904
PH,PH,PHL.73_1,PHL.54_1,10697
PH,PH,PHL.54_1,PHL.73_1,10697
PH,PH,PHL.70_1,PHL.61_1,4775
PH,PH,PHL.61_1,PHL.70_1,4775
PH,PH,PHL.42_1,PHL.1_1,5554
PH,PH,PHL.1_1,PHL.42_1,5554
PH,PH,PHL.79_1,PHL.21_1,15536
PH,PH,PHL.21_1,PHL.79_1,15536
PH,PH,PHL.18_1,PHL.13_1,22740
PH,PH,PHL.13_1,PHL.18_1,22740
PH,PH,PHL.7_1,PHL.6_1,6171
PH,PH,PHL.6_1,PHL.7_1,6171
PH,PH,PHL.9_1,PHL.41_1,18952
PH,PH,PHL.41_1,PHL.9_1,18952
PH,PH,PHL.33_1,PHL.30_1,5810
PH,PH,PHL.30_1,PHL.33_1,5810
PH,PH,PHL.73_1,PHL.2_1,7922
PH,PH,PHL.2_1,PHL.73_1,7922
PH,PH,PHL.74_1,PHL.39_1,4797
PH,PH,PHL.39_1,PHL.74_1,4797
PH,PH,PHL.59_1,PHL.23_1,8524
PH,PH,PHL.23_1,PHL.59_1,8524
PH,PH,PHL.75_1,PHL.15_1,18557
PH,PH,PHL.15_1,PHL.75_1,18557
PH,PH,PHL.9_1,PHL.15_1,5553
PH,PH,PHL.15_1,PHL.9_1,5553
PH,PH,PHL.21_1,PHL.12_1,4757
PH,PH,PHL.12_1,PHL.21_1,4757
PH,PH,PHL.55_1,PHL.39_1,11952
PH,PH,PHL.39_1,PHL.55_1,11952
PH,PH,PHL.50_1,PHL.25_1,4511
PH,PH,PHL.25_1,PHL.50_1,4511
PH,PH,PHL.73_1,PHL.71_1,5772
PH,PH,PHL.71_1,PHL.73_1,5772
PH,PH,PHL.51_1,PHL.31_1,6662
PH,PH,PHL.31_1,PHL.51_1,6662
PH,PH,PHL.67_1,PHL.57_1,8584
PH,PH,PHL.57_1,PHL.67_1,8584
PH,PH,PHL.65_1,PHL.18_1,6633
PH,PH,PHL.18_1,PHL.65_1,6633
PH,PH,PHL.78_1,PHL.76_1,17431
PH,PH,PHL.76_1,PHL.78_1,17431
PH,PH,PHL.55_1,PHL.37_1,17867
PH,PH,PHL.37_1,PHL.55_1,17867
PH,PH,PHL.66_1,PHL.48_1,8037
PH,PH,PHL.48_1,PHL.66_1,8037
PH,PH,PHL.26_1,PHL.12_1,4848
PH,PH,PHL.12_1,PHL.26_1,4848
PH,PH,PHL.73_1,PHL.23_1,11770
PH,PH,PHL.23_1,PHL.73_1,11770
PH,PH,PHL.34_1,PHL.23_1,4432
PH,PH,PHL.23_1,PHL.34_1,4432
PH,PH,PHL.75_1,PHL.17_1,7763
PH,PH,PHL.17_1,PHL.75_1,7763
PH,PH,PHL.61_1,PHL.46_1,7064
PH,PH,PHL.46_1,PHL.61_1,7064
PH,PH,PHL.58_1,PHL.1_1,7013
PH,PH,PHL.1_1,PHL.58_1,7013
PH,PH,PHL.45_1,PHL.29_1,5323
PH,PH,PHL.29_1,PHL.45_1,5323
PH,PH,PHL.64_1,PHL.52_1,9083
PH,PH,PHL.52_1,PHL.64_1,9083
PH,PH,PHL.67_1,PHL.12_1,4767
PH,PH,PHL.12_1,PHL.67_1,4767
PH,PH,PHL.57_1,PHL.13_1,7865
PH,PH,PHL.13_1,PHL.57_1,7865
PH,PH,PHL.74_1,PHL.63_1,4479
PH,PH,PHL.63_1,PHL.74_1,4479
PH,PH,PHL.47_1,PHL.20_1,18034
PH,PH,PHL.20_1,PHL.47_1,18034
PH,PH,PHL.72_1,PHL.67_1,100175
PH,PH,PHL.67_1,PHL.72_1,100175
PH,PH,PHL.9_1,PHL.50_1,33358
PH,PH,PHL.50_1,PHL.9_1,33358
PH,PH,PHL.7_1,PHL.32_1,5433
PH,PH,PHL.32_1,PHL.7_1,5433
PH,PH,PHL.55_1,PHL.15_1,4614
PH,PH,PHL.15_1,PHL.55_1,4614
PH,PH,PHL.65_1,PHL.12_1,32545
PH,PH,PHL.12_1,PHL.65_1,32545
PH,PH,PHL.33_1,PHL.23_1,4187
PH,PH,PHL.23_1,PHL.33_1,4187
PH,PH,PHL.51_1,PHL.18_1,4668
PH,PH,PHL.18_1,PHL.51_1,4668
PH,PH,PHL.38_1,PHL.18_1,181138
PH,PH,PHL.18_1,PHL.38_1,181138
PH,PH,PHL.50_1,PHL.4_1,4950
PH,PH,PHL.4_1,PHL.50_1,4950
PH,PH,PHL.63_1,PHL.37_1,268900
PH,PH,PHL.37_1,PHL.63_1,268900
PH,PH,PHL.47_1,PHL.28_1,8179
PH,PH,PHL.28_1,PHL.47_1,8179
PH,PH,PHL.73_1,PHL.51_1,5616
PH,PH,PHL.51_1,PHL.73_1,5616
PH,PH,PHL.66_1,PHL.27_1,7233
PH,PH,PHL.27_1,PHL.66_1,7233
PH,PH,PHL.65_1,PHL.19_1,11634
PH,PH,PHL.19_1,PHL.65_1,11634
PH,PH,PHL.65_1,PHL.26_1,7592
PH,PH,PHL.26_1,PHL.65_1,7592
PH,PH,PHL.41_1,PHL.26_1,15238
PH,PH,PHL.26_1,PHL.41_1,15238
PH,PH,PHL.77_1,PHL.62_1,3824
PH,PH,PHL.62_1,PHL.77_1,3824
PH,PH,PHL.37_1,PHL.33_1,156613
PH,PH,PHL.33_1,PHL.37_1,156613
PH,PH,PHL.61_1,PHL.31_1,5394
PH,PH,PHL.31_1,PHL.61_1,5394
PH,PH,PHL.64_1,PHL.31_1,15569
PH,PH,PHL.31_1,PHL.64_1,15569
PH,PH,PHL.76_1,PHL.14_1,6042
PH,PH,PHL.14_1,PHL.76_1,6042
PH,PH,PHL.80_1,PHL.31_1,6818
PH,PH,PHL.31_1,PHL.80_1,6818
PH,PH,PHL.49_1,PHL.2_1,57526
PH,PH,PHL.2_1,PHL.49_1,57526
PH,PH,PHL.76_1,PHL.2_1,5093
PH,PH,PHL.2_1,PHL.76_1,5093
PH,PH,PHL.80_1,PHL.23_1,6488
PH,PH,PHL.23_1,PHL.80_1,6488
PH,PH,PHL.8_1,PHL.23_1,8573
PH,PH,PHL.23_1,PHL.8_1,8573
PH,PH,PHL.54_1,PHL.18_1,5591
PH,PH,PHL.18_1,PHL.54_1,5591
PH,PH,PHL.43_1,PHL.21_1,9695
PH,PH,PHL.21_1,PHL.43_1,9695
PH,PH,PHL.75_1,PHL.27_1,38189
PH,PH,PHL.27_1,PHL.75_1,38189
PH,PH,PHL.18_1,PHL.14_1,5268
PH,PH,PHL.14_1,PHL.18_1,5268
PH,PH,PHL.57_1,PHL.33_1,6075
PH,PH,PHL.33_1,PHL.57_1,6075
PH,PH,PHL.71_1,PHL.71_1,5150378
PH,PH,PHL.71_1,PHL.42_1,5353
PH,PH,PHL.42_1,PHL.71_1,5353
PH,PH,PHL.67_1,PHL.42_1,13432
PH,PH,PHL.42_1,PHL.67_1,13432
PH,PH,PHL.41_1,PHL.32_1,6892
PH,PH,PHL.32_1,PHL.41_1,6892
PH,PH,PHL.38_1,PHL.10_1,5735
PH,PH,PHL.10_1,PHL.38_1,5735
PH,PH,PHL.34_1,PHL.24_1,7726
PH,PH,PHL.24_1,PHL.34_1,7726
PH,PH,PHL.68_1,PHL.63_1,3697
PH,PH,PHL.63_1,PHL.68_1,3697
PH,PH,PHL.69_1,PHL.42_1,4596
PH,PH,PHL.42_1,PHL.69_1,4596
PH,PH,PHL.69_1,PHL.57_1,9543
PH,PH,PHL.57_1,PHL.69_1,9543
PH,PH,PHL.63_1,PHL.29_1,4597
PH,PH,PHL.29_1,PHL.63_1,4597
PH,PH,PHL.6_1,PHL.1_1,5180
PH,PH,PHL.1_1,PHL.6_1,5180
PH,PH,PHL.78_1,PHL.47_1,13232
PH,PH,PHL.47_1,PHL.78_1,13232
PH,PH,PHL.81_1,PHL.11_1,7802
PH,PH,PHL.11_1,PHL.81_1,7802
PH,PH,PHL.11_1,PHL.11_1,133390815
PH,PH,PHL.56_1,PHL.45_1,5429
PH,PH,PHL.45_1,PHL.56_1,5429
PH,PH,PHL.7_1,PHL.34_1,189023
PH,PH,PHL.34_1,PHL.7_1,189023
PH,PH,PHL.5_1,PHL.15_1,5685
PH,PH,PHL.15_1,PHL.5_1,5685
PH,PH,PHL.8_1,PHL.38_1,13809
PH,PH,PHL.38_1,PHL.8_1,13809
PH,PH,PHL.74_1,PHL.53_1,12933
PH,PH,PHL.53_1,PHL.74_1,12933
PH,PH,PHL.69_1,PHL.21_1,5607
PH,PH,PHL.21_1,PHL.69_1,5607
PH,PH,PHL.63_1,PHL.14_1,4735
PH,PH,PHL.14_1,PHL.63_1,4735
PH,PH,PHL.81_1,PHL.32_1,10760
PH,PH,PHL.32_1,PHL.81_1,10760
PH,PH,PHL.76_1,PHL.37_1,11443
PH,PH,PHL.37_1,PHL.76_1,11443
PH,PH,PHL.70_1,PHL.11_1,4502
PH,PH,PHL.11_1,PHL.70_1,4502
